거주지역별,성별,연령대별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년
중구,여자,30~39세,일반가구수,,,1572,1486,1426,1264
중구,여자,40~49세,일반가구수,,,2741,2878,2876,2843
중구,여자,50~59세,일반가구수,,,3551,3588,3702,3729
중구,여자,60~69세,일반가구수,,,3245,3428,3585,3731
중구,여자,70~79세,일반가구수,,,2384,2542,2665,2861
중구,여자,80세이상,일반가구수,,,1007,1098,1219,1360
서구,총계,총계,일반가구수,,,102866,102856,104650,104831
서구,총계,30세미만,일반가구수,,,1465,1495,1606,1663
서구,총계,30~39세,일반가구수,,,12945,12317,12480,11786
서구,총계,40~49세,일반가구수,,,27749,26902,26248,25291
서구,총계,50~59세,일반가구수,,,30015,29558,29918,29933
서구,총계,60~69세,일반가구수,,,18815,19841,20688,21592
서구,총계,70~79세,일반가구수,,,9228,9767,10319,10756
서구,총계,80세이상,일반가구수,,,2649,2976,3391,3810
서구,남자,총계,일반가구수,,,78990,78017,78291,77628
서구,남자,30세미만,일반가구수,,,846,864,906,929
서구,남자,30~39세,일반가구수,,,9835,9239,9333,8699
서구,남자,40~49세,일반가구수,,,21896,20923,20028,19123
서구,남자,50~59세,일반가구수,,,23653,23043,22902,22714
서구,남자,60~69세,일반가구수,,,14572,15205,15770,16263
서구,남자,70~79세,일반가구수,,,6585,6941,7283,7571
서구,남자,80세이상,일반가구수,,,1603,1802,2069,2329
서구,여자,총계,일반가구수,,,23876,24839,26359,27203
서구,여자,30세미만,일반가구수,,,619,631,700,734
서구,여자,30~39세,일반가구수,,,3110,3078,3147,3087
서구,여자,40~49세,일반가구수,,,5853,5979,6220,6168
서구,여자,50~59세,일반가구수,,,6362,6515,7016,7219
서구,여자,60~69세,일반가구수,,,4243,4636,4918,5329
서구,여자,70~79세,일반가구수,,,2643,2826,3036,3185
서구,여자,80세이상,일반가구수,,,1046,1174,1322,1481
유성구,총계,총계,일반가구수,,,69525,70006,72562,73529
유성구,총계,30세미만,일반가구수,,,1230,1204,1385,1425
유성구,총계,30~39세,일반가구수,,,11845,11137,11539,11124
유성구,총계,40~49세,일반가구수,,,22156,21857,21644,21171
유성구,총계,50~59세,일반가구수,,,19825,20077,20839,21157
유성구,총계,60~69세,일반가구수,,,9606,10513,11402,12340
유성구,총계,70~79세,일반가구수,,,3705,3936,4324,4734
유성구,총계,80세이상,일반가구수,,,1158,1282,1429,1578
유성구,남자,총계,일반가구수,,,55874,55534,56753,56957
유성구,남자,30세미만,일반가구수,,,796,776,846,845
유성구,남자,30~39세,일반가구수,,,9412,8730,8920,8521
유성구,남자,40~49세,일반가구수,,,18339,17807,17320,16784
유성구,남자,50~59세,일반가구수,,,16255,16274,16727,16828
유성구,남자,60~69세,일반가구수,,,7722,8369,9004,9662
유성구,남자,70~79세,일반가구수,,,2646,2795,3051,3360
유성구,남자,80세이상,일반가구수,,,704,783,885,957
유성구,여자,총계,일반가구수,,,13651,14472,15809,16572
유성구,여자,30세미만,일반가구수,,,434,428,539,580
유성구,여자,30~39세,일반가구수,,,2433,2407,2619,2603
유성구,여자,40~49세,일반가구수,,,3817,4050,4324,4387
유성구,여자,50~59세,일반가구수,,,3570,3803,4112,4329
유성구,여자,60~69세,일반가구수,,,1884,2144,2398,2678
유성구,여자,70~79세,일반가구수,,,1059,1141,1273,1374
유성구,여자,80세이상,일반가구수,,,454,499,544,621
대덕구,총계,총계,일반가구수,,,41764,41187,41504,41235
대덕구,총계,30세미만,일반가구수,,,519,511,547,526
대덕구,총계,30~39세,일반가구수,,,4492,4013,3871,3438
대덕구,총계,40~49세,일반가구수,,,10353,9748,9190,8484
대덕구,총계,50~59세,일반가구수,,,12668,12442,12616,12640
대덕구,총계,60~69세,일반가구수,,,8258,8589,8999,9460
대덕구,총계,70~79세,일반가구수,,,4289,4555,4743,4977
대덕구,총계,80세이상,일반가구수,,,1185,1329,1538,1710
대덕구,남자,총계,일반가구수,,,32133,31300,31164,30634
대덕구,남자,30세미만,일반가구수,,,335,326,361,345
대덕구,남자,30~39세,일반가구수,,,3588,3189,3031,2649
대덕구,남자,40~49세,일반가구수,,,8286,7681,7183,6551
대덕구,남자,50~59세,일반가구수,,,9977,9675,9711,9694
대덕구,남자,60~69세,일반가구수,,,6227,6471,6707,6993
대덕구,남자,70~79세,일반가구수,,,2987,3148,3240,3384
대덕구,남자,80세이상,일반가구수,,,733,810,931,1018
대덕구,여자,총계,일반가구수,,,9631,9887,10340,10601
대덕구,여자,30세미만,일반가구수,,,184,185,186,181
대덕구,여자,30~39세,일반가구수,,,904,824,840,789
대덕구,여자,40~49세,일반가구수,,,2067,2067,2007,1933
대덕구,여자,50~59세,일반가구수,,,2691,2767,2905,2946
대덕구,여자,60~69세,일반가구수,,,2031,2118,2292,2467
대덕구,여자,70~79세,일반가구수,,,1302,1407,1503,1593
대덕구,여자,80세이상,일반가구수,,,452,519,607,692
울산광역시,총계,총계,일반가구수,,264500,266518,271099,274789,279906
울산광역시,총계,30세미만,일반가구수,,4265,3637,3673,3779,3418
울산광역시,총계,30~39세,일반가구수,,42853,42160,41178,40004,37805
울산광역시,총계,40~49세,일반가구수,,70896,68068,67156,65731,64923
울산광역시,총계,50~59세,일반가구수,,81015,82332,83310,84512,85196
울산광역시,총계,60~69세,일반가구수,,43271,46816,50095,53006,57400
울산광역시,총계,70~79세,일반가구수,,18236,19043,20717,22440,24738
울산광역시,총계,80세이상,일반가구수,,3964,4462,4970,5317,6426
울산광역시,남자,총계,일반가구수,,217865,218287,220561,221904,224349
울산광역시,남자,30세미만,일반가구수,,3212,2685,2714,2663,2349
울산광역시,남자,30~39세,일반가구수,,37060,36277,35299,34078,31973
울산광역시,남자,40~49세,일반가구수,,60540,57715,56549,54945,54027
울산광역시,남자,50~59세,일반가구수,,67964,68970,69418,70038,70285
울산광역시,남자,60~69세,일반가구수,,34256,36958,39302,41520,44764
울산광역시,남자,70~79세,일반가구수,,12593,13176,14441,15657,17289
울산광역시,남자,80세이상,일반가구수,,2240,2506,2838,3003,3662
울산광역시,여자,총계,일반가구수,,46635,48231,50538,52885,55557
울산광역시,여자,30세미만,일반가구수,,1053,952,959,1116,1069
울산광역시,여자,30~39세,일반가구수,,5793,5883,5879,5926,5832
울산광역시,여자,40~49세,일반가구수,,10356,10353,10607,10786,10896
울산광역시,여자,50~59세,일반가구수,,13051,13362,13892,14474,14911
울산광역시,여자,60~69세,일반가구수,,9015,9858,10793,11486,12636
울산광역시,여자,70~79세,일반가구수,,5643,5867,6276,6783,7449
울산광역시,여자,80세이상,일반가구수,,1724,1956,2132,2314,2764
중구,총계,총계,일반가구수,,,54188,54792,53882,52531
중구,총계,30세미만,일반가구수,,,632,639,531,471
중구,총계,30~39세,일반가구수,,,7894,7585,6718,5661
중구,총계,40~49세,일반가구수,,,12427,12193,11522,11017
중구,총계,50~59세,일반가구수,,,16801,16873,16666,15974
중구,총계,60~69세,일반가구수,,,10699,11253,11644,12071
중구,총계,70~79세,일반가구수,,,4692,5097,5510,5823
중구,총계,80세이상,일반가구수,,,1043,1152,1291,1514
중구,남자,총계,일반가구수,,,43502,43696,42584,41142
중구,남자,30세미만,일반가구수,,,430,440,335,296
중구,남자,30~39세,일반가구수,,,6739,6458,5671,4693
중구,남자,40~49세,일반가구수,,,10376,10141,9522,9099
중구,남자,50~59세,일반가구수,,,13842,13831,13605,12984
중구,남자,60~69세,일반가구수,,,8210,8592,8895,9145
중구,남자,70~79세,일반가구수,,,3289,3546,3787,4014
중구,남자,80세이상,일반가구수,,,616,688,769,911
중구,여자,총계,일반가구수,,,10686,11096,11298,11389
중구,여자,30세미만,일반가구수,,,202,199,196,175
중구,여자,30~39세,일반가구수,,,1155,1127,1047,968
중구,여자,40~49세,일반가구수,,,2051,2052,2000,1918
중구,여자,50~59세,일반가구수,,,2959,3042,3061,2990
중구,여자,60~69세,일반가구수,,,2489,2661,2749,2926
중구,여자,70~79세,일반가구수,,,1403,1551,1723,1809
중구,여자,80세이상,일반가구수,,,427,464,522,603
남구,총계,총계,일반가구수,,,78049,78726,79307,79490
남구,총계,30세미만,일반가구수,,,1074,1108,1134,1037
남구,총계,30~39세,일반가구수,,,10759,10450,10038,9479
남구,총계,40~49세,일반가구수,,,20570,19818,18792,17813
남구,총계,50~59세,일반가구수,,,25055,25194,25504,25465
남구,총계,60~69세,일반가구수,,,14060,15016,15862,16912
남구,총계,70~79세,일반가구수,,,5475,5926,6597,7140
남구,총계,80세이상,일반가구수,,,1056,1214,1380,1644
남구,남자,총계,일반가구수,,,63248,63334,63244,62915
남구,남자,30세미만,일반가구수,,,780,823,786,674
남구,남자,30~39세,일반가구수,,,8996,8704,8311,7816
남구,남자,40~49세,일반가구수,,,17141,16371,15386,14462
남구,남자,50~59세,일반가구수,,,20743,20739,20926,20831
남구,남자,60~69세,일반가구수,,,11158,11817,12378,13115
남구,남자,70~79세,일반가구수,,,3831,4168,4672,5064
남구,남자,80세이상,일반가구수,,,599,712,785,953
남구,여자,총계,일반가구수,,,14801,15392,16063,16575
남구,여자,30세미만,일반가구수,,,294,285,348,363
남구,여자,30~39세,일반가구수,,,1763,1746,1727,1663
남구,여자,40~49세,일반가구수,,,3429,3447,3406,3351
남구,여자,50~59세,일반가구수,,,4312,4455,4578,4634
남구,여자,60~69세,일반가구수,,,2902,3199,3484,3797
남구,여자,70~79세,일반가구수,,,1644,1758,1925,2076
남구,여자,80세이상,일반가구수,,,457,502,595,691
동구,총계,총계,일반가구수,,,40431,40332,40095,39681
동구,총계,30세미만,일반가구수,,,747,673,600,460
동구,총계,30~39세,일반가구수,,,7836,7442,6854,6122
동구,총계,40~49세,일반가구수,,,8833,8768,8722,8621
동구,총계,50~59세,일반가구수,,,12263,11752,11169,10595
동구,총계,60~69세,일반가구수,,,8033,8573,9130,9758
동구,총계,70~79세,일반가구수,,,2380,2708,3151,3530
동구,총계,80세이상,일반가구수,,,339,416,469,595
동구,남자,총계,일반가구수,,,34563,34156,33512,32897
동구,남자,30세미만,일반가구수,,,576,520,436,325
동구,남자,30~39세,일반가구수,,,6988,6604,5990,5318
동구,남자,40~49세,일반가구수,,,7726,7627,7485,7373
동구,남자,50~59세,일반가구수,,,10534,9984,9366,8849
동구,남자,60~69세,일반가구수,,,6763,7110,7555,8000
동구,남자,70~79세,일반가구수,,,1777,2058,2395,2667
동구,남자,80세이상,일반가구수,,,199,253,285,365
동구,여자,총계,일반가구수,,,5868,6176,6583,6784
동구,여자,30세미만,일반가구수,,,171,153,164,135
동구,여자,30~39세,일반가구수,,,848,838,864,804
동구,여자,40~49세,일반가구수,,,1107,1141,1237,1248
동구,여자,50~59세,일반가구수,,,1729,1768,1803,1746
동구,여자,60~69세,일반가구수,,,1270,1463,1575,1758
동구,여자,70~79세,일반가구수,,,603,650,756,863
동구,여자,80세이상,일반가구수,,,140,163,184,230
북구,총계,총계,일반가구수,,,43752,46169,49228,52673
북구,총계,30세미만,일반가구수,,,606,663,746,729
북구,총계,30~39세,일반가구수,,,8739,9065,9572,9958
북구,총계,40~49세,일반가구수,,,12780,13083,13458,14282
북구,총계,50~59세,일반가구수,,,13884,14723,15788,16781
북구,총계,60~69세,일반가구수,,,5257,5884,6635,7556
북구,총계,70~79세,일반가구수,,,1979,2204,2412,2659
북구,총계,80세이상,일반가구수,,,507,547,617,708
북구,남자,총계,일반가구수,,,37485,39359,41715,44353
북구,남자,30세미만,일반가구수,,,472,502,556,536
북구,남자,30~39세,일반가구수,,,7769,8041,8431,8690
북구,남자,40~49세,일반가구수,,,11198,11391,11684,12340
북구,남자,50~59세,일반가구수,,,12240,12902,13720,14476
북구,남자,60~69세,일반가구수,,,4180,4724,5348,6101
북구,남자,70~79세,일반가구수,,,1343,1492,1638,1828
북구,남자,80세이상,일반가구수,,,283,307,338,382
북구,여자,총계,일반가구수,,,6267,6810,7513,8320
북구,여자,30세미만,일반가구수,,,134,161,190,193
북구,여자,30~39세,일반가구수,,,970,1024,1141,1268
북구,여자,40~49세,일반가구수,,,1582,1692,1774,1942
북구,여자,50~59세,일반가구수,,,1644,1821,2068,2305
북구,여자,60~69세,일반가구수,,,1077,1160,1287,1455
북구,여자,70~79세,일반가구수,,,636,712,774,831
북구,여자,80세이상,일반가구수,,,224,240,279,326
울주군,총계,총계,일반가구수,,,50098,51080,52277,55531
울주군,총계,30세미만,일반가구수,,,578,590,768,721
울주군,총계,30~39세,일반가구수,,,6932,6636,6822,6585
울주군,총계,40~49세,일반가구수,,,13458,13294,13237,13190
울주군,총계,50~59세,일반가구수,,,14329,14768,15385,16381
울주군,총계,60~69세,일반가구수,,,8767,9369,9735,11103
울주군,총계,70~79세,일반가구수,,,4517,4782,4770,5586
울주군,총계,80세이상,일반가구수,,,1517,1641,1560,1965
울주군,남자,총계,일반가구수,,,39489,40016,40849,43042
울주군,남자,30세미만,일반가구수,,,427,429,550,518
울주군,남자,30~39세,일반가구수,,,5785,5492,5675,5456
울주군,남자,40~49세,일반가구수,,,11274,11019,10868,10753
울주군,남자,50~59세,일반가구수,,,11611,11962,12421,13145
울주군,남자,60~69세,일반가구수,,,6647,7059,7344,8403
울주군,남자,70~79세,일반가구수,,,2936,3177,3165,3716
울주군,남자,80세이상,일반가구수,,,809,878,826,1051
울주군,여자,총계,일반가구수,,,10609,11064,11428,12489
울주군,여자,30세미만,일반가구수,,,151,161,218,203
울주군,여자,30~39세,일반가구수,,,1147,1144,1147,1129
울주군,여자,40~49세,일반가구수,,,2184,2275,2369,2437
울주군,여자,50~59세,일반가구수,,,2718,2806,2964,3236
울주군,여자,60~69세,일반가구수,,,2120,2310,2391,2700
울주군,여자,70~79세,일반가구수,,,1581,1605,1605,1870
울주군,여자,80세이상,일반가구수,,,708,763,734,914
세종특별자치시,총계,총계,일반가구수,,40715,47215,55925,64544,69400
세종특별자치시,총계,30세미만,일반가구수,,974,884,1095,1349,1253
세종특별자치시,총계,30~39세,일반가구수,,8481,9855,11718,13665,13547
세종특별자치시,총계,40~49세,일반가구수,,12187,14716,17792,20461,22227
세종특별자치시,총계,50~59세,일반가구수,,8781,10131,11957,13999,15645
세종특별자치시,총계,60~69세,일반가구수,,5486,6460,7657,8826,9875
세종특별자치시,총계,70~79세,일반가구수,,3545,3733,4111,4488,4888
세종특별자치시,총계,80세이상,일반가구수,,1261,1436,1595,1756,1965
세종특별자치시,남자,총계,일반가구수,,31471,36438,42244,47901,51142
세종특별자치시,남자,30세미만,일반가구수,,607,567,665,793,671
세종특별자치시,남자,30~39세,일반가구수,,6585,7707,8832,10067,9886
세종특별자치시,남자,40~49세,일반가구수,,9878,11855,13980,15739,16956
세종특별자치시,남자,50~59세,일반가구수,,6916,7906,9198,10605,11820
세종특별자치시,남자,60~69세,일반가구수,,4215,4921,5724,6536,7293
세종특별자치시,남자,70~79세,일반가구수,,2525,2621,2868,3083,3328
세종특별자치시,남자,80세이상,일반가구수,,745,861,977,1078,1188
세종특별자치시,여자,총계,일반가구수,,9244,10777,13681,16643,18258
세종특별자치시,여자,30세미만,일반가구수,,367,317,430,556,582
세종특별자치시,여자,30~39세,일반가구수,,1896,2148,2886,3598,3661
세종특별자치시,여자,40~49세,일반가구수,,2309,2861,3812,4722,5271
